pda_u8mWq,TITAN Middle,Центр ТИТАНа,,
pda_a4SOg,TITAN Rear,Корма ТИТАНа,,
pda_aquiC,There is one console in each wreckage. The position is marked on your HUD. \n\nNote: You can re-read the logs in the Empyriopedia/Journeybook!,В каждом обломке находится по одной консоли. Их расположение отмечено на твоем HUD. \n\nПримечание: Ты можешь перечитать логи в Empyriopedia/Journeybook!,,
pda_eKuC0,There is one console in each wreckage. The position is marked on your HUD. \n\nNote: You can re-read the logs in the Empyriopedia/Journeybook!,В каждом обломке есть одна консоль. Расположение отмечено на твоём HUD. \n\nNПримечание: Ты можешь перечитать логи в Empyriopedia/Journeybook!,,
pda_SqSea,"Now, off to the [c][ffff00]bridge[-][/c].",Теперь перейдем к [c][ffff00]мостику[-][/c].,,
pda_8GCWG,150m fly by,Подлететь на 150 м,,
pda_WeqC0,Front,Нос,,
pda_KSiiA,Middle,Центр,,
pda_WqiqG,Rear,Корма,,
pda_7m4qe,Go closer than 150m towards the FRONT part of the wreckage.,Подойдите ближе 150 м к Носовой части обломков.,,
pda_Su8Cq,Go closer than 150m towards the MIDDLE part of the wreckage.,Подойдите ближе 150 м к Центральной части обломков.,,
pda_4OGqO,Go closer than 150m towards the REAR part of the wreckage.,Подойдите ближе 150 м к Кормовой части обломков.,,
pda_Wm8Gu,[c][00ffff][IDA][-][/c] This returned perfect results. You should now go to the [c][fbff00]front part[-][/c] and land nearby.\n\nI have [c][fbff00]marked [-][/c]an easy [c][fbff00]entry point[-][/c].,[c][00ffff][IDA][-][/c] Это дало отличные результаты. Теперь тебе следует отправиться в [c][fbff00]переднюю часть[-][/c] и приземлиться неподалеку.\n\nЯ [c][fbff00]отметил [-][/c]легкую [c][fbff00]точку входа[-][/c].,,
pda_K0YKe,Wreckage,Обломки,,
pda_GqCiG,A way in,В пути,,
pda_uSCiW,"Find a way inside the FRONT part of the wreckage. Follow the yellow marker, IDA has set for you.\n\n[c][ff0000]Do NOT deconstruct or destroy ANY console! This might break the mission.[-][/c]","Найдите путь внутрь Носовой части обломков. Следуйте за желтым маркером, установленным для вас ВИКА.\n\n[c][ff0000]НЕ разбирайте и не уничтожайте ЛЮБУЮ консоль! Это может нарушить миссию.[-][/c]",,
pda_Owiu4,This is giving me goosebumps ...,Это вызывает у меня мурашки по коже ..,,
pda_iaKeK, - -,---,,
pda_m84Cu, - -,---,,
pda_4mMGC, - -,---,,
pda_i4eGa, - -,---,,
pda_OOUWO, - -,---,,
pda_88ii0, - -,---,,
pda_qSKCK, - -,---,,
pda_KWauO, - -,---,,
pda_qGC4e, - -,---,,
pda_iAGsm, - -,---,,
pda_Ciiq0,Fly to the destillery. It is located in the same orbit as the trading station. Follow the yellow marker.,"Лети к дестиллерии. Она расположена на той же орбите, что и торговая станция. Следуй по желтому маркеру.",,
pda_Oia0i,The bartender is located next to the dancefloor.,Бармен находится рядом с танцполом.,,
pda_0aaSG,Manager Slick can be found on top of the club in his office. \nYou can go there from the outside or the inside of the club.,"Менеджера Слика можно найти на вершине клуба в его кабинете. \nТы можешь попасть туда как с внешней, так и с внутренней стороны клуба.",,
pda_q4S0a,The Inferno Club is in the same orbit as the destillery. Follow the yellow marker on your HUD.,"Клуб Inferno находится на той же орбите, что и дестиллерия. Следуй за желтым маркером на твоем HUD.",,
pda_WoW0S,Speak to Lark and get your reward.,Поговори с Ларком и получи свою награду.,,
pda_SC8OC,Kill all waves of enemies.,Убейте все волны врагов.,,
pda_8K4CU,Wait for 2nd wave,Ждите 2ю волну,,
pda_WqWmS,Kill all waves of enemies.,Убейте все волны врагов.,,
pda_04O0C,Kill all waves of enemies.,Убейте все волны врагов.,,
pda_0OeWG,Kill all waves of enemies.,Убейте все волны врагов.,,
pda_4GOCO,Head back to the office and wait.,Вернитесь в офис и подождите.,,
pda_qW4ia,Speak to the rootmaster. He is working in the production room on the other side of Lark's office.,Поговорите с пивоваром. Он работает в производственной комнате на другой стороне офиса Ларка.,,
pda_caKOm,Speak to brewmaster Lark in the destillery again.,Снова поговори с пивоваром Ларком в дестиллерии.,,
pda_88iOS,"You either can kill all pirates, loot the corpses and the base to find the recipe .. or simply talk them into a trade! \nYou need to be at NEUTRAL or better reputation with the Pirates Clan for the latter to be an option, though.","Ты можешь либо убить всех пиратов, разграбить трупы и базу, чтобы найти рецепт... либо просто уговорить их на обмен! \nДля последнего варианта тебе нужно иметь НЕЙТРАЛЬНУЮ или лучшую репутацию с кланом пиратов, хотя.",,
pda_amiOr, - -,---,,
pda_IAumq,Targets that count towards the mission: Any drone,"Цели, которые учитываются при выполнении задания: Любой дрон",,
pda_KG0aW, - -,---,,
pda_eKS4m, - -,---,,
pda_40moS, - -,---,,
pda_rq0QB, - -,---,,
pda_SOqOq, - -,---,,
pda_WWm4F, - -,---,,
pda_qGu4q, - -,---,,
pda_CS0mi, - -,---,,
pda_iOS6O, - -,---,,
pda_mA0i8, - -,---,,
pda_WqWOO,"Targets that count towards the mission goal: Any drone, Zirax trooper (Patrol and in POIs), Zirax Ripper Dogs, Zirax Traders, Mechanoids, Turret Robots, and Armored Golems","Цели, которые засчитываются для достижения цели миссии: любой дрон, солдат Zirax (патруль и в точках интереса), Zirax Ripper Dogs, Zirax Traders, механоиды, роботы-турели и бронированные големы.",,
pda_4eSSm, - -,---,,
pda_4miKu,Emergency Broadcast,Экстренное вещание,,
pda_CCSeQ,Emergency Broadcast,Экстренное вещание,,
pda_8WC4m,Emergency Broadcast,Экстренное вещание,,
pda_SSS0C,Emergency Broadcast,Экстренное вещание,,
pda_qCtqu,Emergency Broadcast,Экстренное вещание,,
pda_SKuum,Prepare for Battle!,Приготовьтесь к битве!,,
pda_Kuove,Emergency broadcast systems activated.\n\nEnemy troops inbound! ETA about 30 seconds!,Активирована сисема аварийного вещания.\n\nПриближаются вражеские солдаты! Контакт через 30 секунд!,,
pda_KWKKH,Prepare for the battle. Use your small vessel or capital vessel if available. Bombers are hard to shoot down with hand weapons!,"Подготовься к сражению. Используй свой малый корабль или капитальное судно, если оно доступно. Бомбардировщики трудно сбить ручным оружием!",,
pda_KamkW,Defend Position,Защищать позицию,,
pda_KCmS4,[c][00ffff][IDA][-][/c] Enemy contacts! Incoming!,[c][00ffff][ВИКА][-][/c] Вражеские отметки! Приближаются!,,
pda_SSecG,Survive until IDA has sent the broadcast.,"Выживайте, пока ВИКА не отправит трансляцию.",,
pda_q0Kqa,[c][00ffff][IDA][-][/c] The antennas are adjusted. Sending. Now!,[c][00ffff][IDA][-][/c] Антенны настроены. Отправка. Сейчас!!!,,
pda_KOiuq,Defend Position,Защищать позицию,,
pda_u4qi1,Survive until IDA has tracked the location where the reply message was blocked.,"Выживайте, пока ВИКА не отследит место, где было заблокировано ответное сообщение.",,
